State,year,month,PRCP,EVAP,TMIN,TMAX,mean_elevation,Land Area (sq mi),Water Area (sq mi),Total Area (sq mi),Percentage of Federal Land,Urbanization Rate (%),t2m,d2m,u10,v10,lai_hv,lai_lv,total_fire_size
WV,1996,7,32.03,42.19,85.0,292.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.61627,289.7586,0.7623007,0.34732738,4.8407974,0.58872354,0.4
WV,1996,8,52.873333333333335,41.24666666666666,83.33333333333333,294.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,293.60425,290.45358,-0.19821651,0.14272815,4.782413,0.58817905,1.2
WV,1996,9,38.86,37.199999999999996,31.666666666666668,322.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,290.05667,286.93777,0.400899,0.35906014,4.3155646,0.58403385,1.0
WV,1996,10,38.876666666666665,36.67333333333333,-22.0,283.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,284.9779,280.87222,0.6050388,0.5820601,2.7137105,0.57014096,723.2
WV,1996,11,29.89,19.426666666666666,-61.333333333333336,240.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,275.94073,271.22958,0.6272435,0.32973066,1.7506618,0.5616213,815.1
WV,1996,12,20.01,20.096666666666668,-35.0,215.0,460,24038,192,24230,0.07400000000000001,44.6,276.32474,272.23605,0.9692827,0.8946494,1.4676915,0.55866504,26.7
WV,1997,1,2.41,33.13333333333333,-26.0,198.0,460,24038,192,24230,0.07400000000000001,44.6,272.16034,266.2817,1.4710678,0.8012737,1.401148,0.5579791,30.3
WV,1997,2,25.77333333333333,22.086666666666662,-44.333333333333336,227.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,276.04736,271.47964,0.9618232,0.58142734,1.454218,0.558275,1072.7
WV,1997,3,12.913333333333334,30.55,-96.33333333333333,274.0,460,24038,192,24230,0.07400000000000001,44.6,279.6645,273.59778,1.2075186,0.32286572,1.6997913,0.5606239,1549.95
WV,1997,4,11.483333333333334,44.18666666666667,-63.0,313.0,460,24038,192,24230,0.07400000000000001,44.6,281.2387,274.16254,0.8657659,-0.22098878,2.414966,0.5667393,4108.2
WV,1997,5,25.643333333333334,37.86,-16.666666666666668,291.0,460,24038,192,24230,0.07400000000000001,44.6,285.59305,280.19766,1.210581,0.5412501,4.061943,0.58089316,112.0
WV,1997,6,33.35666666666666,37.403333333333336,76.0,314.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,291.84503,287.6859,-0.2736375,0.6752123,4.8061666,0.58845687,0.6
WV,1997,7,55.27,47.18000000000001,101.66666666666667,342.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,294.9495,290.25323,0.3853902,0.049272235,4.8407974,0.58872354,75.2
WV,1997,8,33.88666666666666,43.029999999999994,77.66666666666667,326.0,460,24038,192,24230,0.07400000000000001,44.6,293.11627,289.0121,0.6611866,0.31177816,4.782413,0.58817905,2.0
WV,1997,9,29.649999999999995,26.69666666666667,11.333333333333334,285.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,290.26068,285.776,0.38792118,0.11943212,4.3155646,0.58403385,0.8
WV,1997,10,30.623333333333335,40.03333333333333,-37.333333333333336,281.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,285.05478,279.6766,0.41907343,0.28229877,2.7137105,0.57014096,192.8
WV,1997,11,38.96,14.479999999999999,-26.0,186.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,277.10443,273.3473,1.0249641,0.42327526,1.7506618,0.5616213,295.2
WV,1997,12,44.473333333333336,22.23,-55.666666666666664,176.0,460,24038,192,24230,0.07400000000000001,44.6,274.16345,270.46793,1.0490482,0.1925641,1.4676915,0.55866504,95.2
WV,1998,1,24.526666666666667,17.01,-33.333333333333336,216.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,275.67438,272.12158,0.47235462,0.5787008,1.401148,0.5579791,13.5
WV,1998,2,28.343333333333334,14.343333333333334,-74.33333333333333,209.0,460,24038,192,24230,0.07400000000000001,44.6,275.70328,272.61377,0.010628561,0.0373868,1.454218,0.558275,48.6
WV,1998,3,24.78,24.78333333333333,-35.333333333333336,255.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,278.4968,272.79596,0.9382789,0.6749038,1.6997913,0.5606239,8090.91
WV,1998,4,18.983333333333334,29.44333333333333,-18.333333333333332,268.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,284.23553,278.0846,0.5273305,0.20318586,2.414966,0.5667393,1674.4
WV,1998,5,25.083333333333332,35.6,24.333333333333332,307.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,290.21136,286.6012,0.3684238,0.23009051,4.061943,0.58089316,3.4
WV,1998,6,42.580000000000005,37.75333333333333,76.0,318.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,292.4796,289.49686,1.2469271,0.45884404,4.8061666,0.58845687,0.1
WV,1998,7,40.09,42.01666666666667,103.66666666666667,337.0,460,24038,192,24230,0.07400000000000001,44.6,294.70837,290.8963,0.56307155,0.1375018,4.8407974,0.58872354,0.3
WV,1998,8,43.51333333333333,49.046666666666674,100.0,344.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,294.95035,289.89346,-0.089774154,0.29024765,4.782413,0.58817905,6.1
WV,1998,9,24.790000000000003,37.36000000000001,65.0,353.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.30817,287.33243,0.5202973,0.14289504,4.3155646,0.58403385,60.9
WV,1998,10,31.69333333333333,28.77333333333333,-26.0,296.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,285.68933,280.22928,0.45233685,0.026913317,2.7137105,0.57014096,557.8
WV,1998,11,18.866666666666664,30.36,-50.0,263.0,460,24038,192,24230,0.07400000000000001,44.6,280.14685,274.8436,0.80223817,0.45043266,1.7506618,0.5616213,8201.0
WV,1998,12,18.53,16.256666666666664,-27.666666666666668,168.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,276.90964,271.82144,0.8949439,0.43159476,1.4676915,0.55866504,1910.3
WV,1999,1,22.16,38.663333333333334,-22.333333333333332,214.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,274.05475,269.36694,0.904706,0.90150714,1.401148,0.5579791,508.9
WV,1999,2,20.830000000000002,41.81666666666666,-26.0,220.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,275.44614,269.47488,0.7984123,0.32759395,1.454218,0.558275,576.0
WV,1999,3,21.32,59.423333333333325,-72.33333333333333,240.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,275.13904,269.0884,0.95969063,-0.34923914,1.6997913,0.5606239,6682.8
WV,1999,4,26.346666666666668,31.986666666666665,-66.66666666666667,277.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,284.80023,278.87485,0.81182915,0.37883544,2.414966,0.5667393,9993.0
WV,1999,5,28.84,39.919999999999995,1.6666666666666667,303.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,289.1895,282.71082,0.12999693,0.44559646,4.061943,0.58089316,2026.1
WV,1999,6,20.39666666666667,34.31333333333333,70.33333333333333,351.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.88354,287.4525,-0.14406355,0.6428275,4.8061666,0.58845687,362.1
WV,1999,7,28.69666666666667,53.36333333333332,107.66666666666667,379.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,297.17593,291.1809,0.84210455,0.33921996,4.8407974,0.58872354,364.5
WV,1999,8,27.516666666666666,38.016666666666666,85.0,339.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,294.4778,288.48404,0.29089752,-0.07370663,4.782413,0.58817905,133.0
WV,1999,9,23.05333333333333,34.39000000000001,29.666666666666668,333.0,460,24038,192,24230,0.07400000000000001,44.6,291.0852,285.03888,0.036266606,0.029823234,4.3155646,0.58403385,181.3
WV,1999,10,24.14,39.25666666666667,-20.666666666666668,277.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,284.8953,279.55356,0.5038824,0.48870748,2.7137105,0.57014096,819.0
WV,1999,11,19.03,108.80666666666667,7.666666666666667,259.0,460,24038,192,24230,0.07400000000000001,44.6,281.81274,276.63364,1.0069073,0.37728593,1.7506618,0.5616213,80584.65
WV,1999,12,21.419999999999998,17.85666666666667,-20.666666666666668,185.0,460,24038,192,24230,0.07400000000000001,44.6,275.2685,269.47626,0.99872655,0.5280548,1.4676915,0.55866504,1070.1
WV,2000,1,5.1033333333333335,25.386666666666667,-68.66666666666667,194.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,271.61142,265.92523,1.265624,0.20653413,1.401148,0.5579791,744.6
WV,2000,2,25.77333333333333,22.086666666666662,-44.333333333333336,227.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,276.15204,271.2752,1.0586939,0.6823754,1.4562554,0.5582964,3004.1
WV,2000,3,26.539999999999996,53.30666666666667,-89.0,281.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,280.61307,273.7849,0.7432157,0.15224592,1.7006497,0.56063807,9660.8
WV,2000,4,18.35333333333333,15.093333333333332,-48.0,266.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,283.19897,278.03757,0.77125156,0.24344747,2.414966,0.5667393,4019.9
WV,2000,5,33.663333333333334,51.92666666666667,18.333333333333332,328.0,460,24038,192,24230,0.07400000000000001,44.6,290.30673,285.17416,1.0470873,0.728262,4.061943,0.58089316,3997.9
WV,2000,6,30.973333333333333,33.089999999999996,77.66666666666667,300.0,460,24038,192,24230,0.07400000000000001,44.6,293.66153,289.62506,0.8980028,0.6982086,4.8061666,0.58845687,13.1
WV,2000,7,32.953333333333326,44.416666666666664,81.33333333333333,292.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.3619,289.68,0.2551502,0.25931153,4.8407974,0.58872354,3.0
WV,2000,8,47.79333333333333,43.589999999999996,77.66666666666667,287.0,460,24038,192,24230,0.07400000000000001,44.6,293.35263,290.28818,0.3745337,0.22891273,4.782413,0.58817905,0.3
WV,2000,9,27.53333333333333,34.47666666666667,39.0,301.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,290.05045,286.53253,0.032751385,0.27700937,4.3155646,0.58403385,0.1
WV,2000,10,30.53,30.19666666666667,-37.333333333333336,290.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,285.853,280.3392,0.67580444,0.13426736,2.7137105,0.57014096,6242.5
WV,2000,11,23.036666666666665,43.419999999999995,-50.333333333333336,281.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,277.75266,272.7493,1.0393133,0.30505136,1.7506618,0.5616213,22709.4
WV,2000,12,3.28,41.43666666666667,-22.0,177.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,269.77698,263.75473,0.9815881,0.21471016,1.4676915,0.55866504,5.6
WV,2001,1,8.186666666666667,28.923333333333336,-39.0,187.0,460,24038,192,24230,0.07400000000000001,44.6,271.00793,266.7007,1.1957043,0.2345799,1.401148,0.5579791,361.8
WV,2001,2,21.13,34.85,-9.333333333333334,198.0,460,24038,192,24230,0.07400000000000001,44.6,275.6108,269.6368,1.0204945,0.44426945,1.454218,0.558275,1829.0
WV,2001,3,21.66333333333333,26.64333333333333,-61.333333333333336,231.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,275.2823,269.63892,1.0428156,-0.3261731,1.6997913,0.5606239,1301.1
WV,2001,4,22.929999999999996,42.95000000000001,-40.666666666666664,303.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,285.32278,278.8506,1.0368205,0.37344858,2.414966,0.5667393,5653.4
WV,2001,5,23.153333333333336,38.663333333333334,2.0,309.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,288.8964,284.13586,0.22249463,0.5561776,4.061943,0.58089316,638.8
WV,2001,6,36.346666666666664,41.73333333333333,74.0,318.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,292.71097,288.76566,0.3860652,0.24177074,4.8061666,0.58845687,8.5
WV,2001,7,29.883333333333336,35.20666666666667,96.33333333333333,281.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.71967,289.385,0.2543669,0.38694313,4.8407974,0.58872354,17.3
WV,2001,8,35.72333333333333,34.833333333333336,83.33333333333333,324.0,460,24038,192,24230,0.07400000000000001,44.6,294.89706,291.39163,0.46520874,0.5844971,4.782413,0.58817905,3.4
WV,2001,9,41.03666666666666,31.276666666666667,52.0,316.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,289.8731,285.15558,0.16816165,0.17448437,4.3155646,0.58403385,29.7
WV,2001,10,36.39000000000001,44.446666666666665,-50.0,302.0,460,24038,192,24230,0.07400000000000001,44.6,284.61087,278.09897,0.9647975,0.9450891,2.7137105,0.57014096,41934.1
WV,2001,11,38.626666666666665,25.116666666666664,39.0,246.0,460,24038,192,24230,0.07400000000000001,44.6,282.4688,276.50912,0.5000109,0.692215,1.7506618,0.5616213,42112.8
WV,2001,12,12.873333333333335,15.866666666666667,-31.333333333333332,170.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,277.4,272.00934,1.0231749,0.5257104,1.4676915,0.55866504,1652.7
WV,2002,1,13.273333333333332,22.75,-54.0,188.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,274.8272,269.9144,1.3362428,0.6551214,1.401148,0.5579791,315.2
WV,2002,2,2.4066666666666663,39.163333333333334,-63.333333333333336,225.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,275.0488,267.82938,1.4586484,0.39657545,1.454218,0.558275,2757.4
WV,2002,3,30.629999999999995,29.013333333333332,-41.0,288.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,278.79028,272.20306,0.7969304,0.74568045,1.6997913,0.5606239,4178.5
WV,2002,4,26.346666666666668,31.986666666666665,-66.66666666666667,277.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,284.7501,278.99548,0.86331844,0.5625906,2.414966,0.5667393,2358.7
WV,2002,5,21.453333333333333,29.46666666666667,-5.666666666666667,267.0,460,24038,192,24230,0.07400000000000001,44.6,287.58728,282.9892,0.74936604,0.4745918,4.061943,0.58089316,19.1
WV,2002,6,20.56,24.646666666666665,92.66666666666667,303.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.6961,289.41324,0.4817572,0.56340724,4.8061666,0.58845687,0.5
WV,2002,7,24.94333333333333,40.68,98.0,329.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,295.79263,291.65353,0.38606122,0.32236186,4.8407974,0.58872354,37.9
WV,2002,8,22.206666666666667,46.53,76.0,355.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,295.6636,290.25797,-0.030778978,0.2686906,4.782413,0.58817905,45.7
WV,2002,9,29.093333333333334,39.70333333333334,57.333333333333336,349.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.04254,287.4819,-0.2887864,0.34912813,4.3155646,0.58403385,553.8
WV,2002,10,30.913333333333338,26.66333333333333,27.666666666666668,259.0,460,24038,192,24230,0.07400000000000001,44.6,285.35208,282.03088,0.1505843,0.256259,2.7137105,0.57014096,117.7
WV,2002,11,25.22666666666667,23.423333333333332,-37.0,250.0,460,24038,192,24230,0.07400000000000001,44.6,278.11877,274.0492,1.334238,0.5068556,1.7506618,0.5616213,32.9
WV,2002,12,6.3999999999999995,30.963333333333328,-29.333333333333332,229.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,272.85162,268.32135,1.0693469,0.437401,1.4676915,0.55866504,385.0
WV,2003,1,3.28,41.43666666666667,-22.0,177.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,268.7239,263.8447,1.6672683,-0.16776994,1.401148,0.5579791,26.5
WV,2003,2,10.993333333333334,21.790000000000003,-76.0,190.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,271.3787,267.58664,0.8517678,0.34045613,1.454218,0.558275,0.3
WV,2003,3,32.983333333333334,40.38333333333333,-79.66666666666667,248.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,279.35986,274.14743,0.38006416,0.59805155,1.6997913,0.5606239,2778.1
WV,2003,4,24.243333333333336,30.64333333333333,-46.333333333333336,272.0,460,24038,192,24230,0.07400000000000001,44.6,284.581,278.93137,0.20747463,0.41165844,2.414966,0.5667393,2460.2
WV,2003,5,32.28,31.173333333333332,-11.0,300.0,460,24038,192,24230,0.07400000000000001,44.6,287.70575,284.57004,0.52698463,0.63303304,4.061943,0.58089316,27.8
WV,2003,7,39.443333333333335,35.48333333333333,81.33333333333333,318.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,294.2364,290.8215,0.7596759,0.6455182,4.8407974,0.58872354,0.8
WV,2003,9,39.873333333333335,32.583333333333336,18.666666666666668,314.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,290.2425,286.95853,0.046753347,0.35248172,4.3155646,0.58403385,0.1
WV,2003,10,31.613333333333333,21.923333333333336,-31.333333333333332,257.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,284.23013,279.60242,0.6695416,0.43401337,2.7137105,0.57014096,1112.5
WV,2003,11,26.453333333333333,22.683333333333337,-52.0,257.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,281.80347,276.9963,0.87524956,0.7520307,1.7506618,0.5616213,1940.75
WV,2003,12,14.553333333333333,24.25,-33.0,213.0,460,24038,192,24230,0.07400000000000001,44.6,273.11,268.5148,1.013494,0.42723787,1.4676915,0.55866504,33.3
WV,2004,1,6.486666666666667,33.949999999999996,-27.666666666666668,214.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,270.17035,263.98083,1.681378,0.037023194,1.401148,0.5579791,13.0
WV,2004,2,0.13999999999999999,28.326666666666664,-38.666666666666664,190.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,272.8833,267.07648,0.56881297,0.12924734,1.4562554,0.5582964,1347.6
WV,2004,3,12.913333333333334,30.55,-96.33333333333333,274.0,460,24038,192,24230,0.07400000000000001,44.6,279.7209,273.65018,0.99034446,0.50346065,1.7006497,0.56063807,2053.9
WV,2004,4,13.87,15.433333333333332,-50.0,255.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,283.7417,278.08722,1.047941,0.01384214,2.414966,0.5667393,1115.6
WV,2004,5,32.75,46.32333333333333,42.666666666666664,298.0,460,24038,192,24230,0.07400000000000001,44.6,291.37238,287.6896,0.9135061,0.8760068,4.061943,0.58089316,13.3
WV,2004,7,39.443333333333335,35.48333333333333,81.33333333333333,318.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,294.1287,291.00677,0.57057434,0.49543706,4.8407974,0.58872354,0.2
WV,2004,8,34.45666666666667,33.083333333333336,83.33333333333333,325.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,293.16064,289.2919,0.3178755,0.24582113,4.782413,0.58817905,5.3
WV,2004,9,48.02666666666667,34.656666666666666,48.333333333333336,311.0,460,24038,192,24230,0.07400000000000001,44.6,291.54626,287.8143,-0.6534383,0.046825826,4.3155646,0.58403385,0.4
WV,2004,10,45.949999999999996,32.660000000000004,-16.666666666666668,298.0,460,24038,192,24230,0.07400000000000001,44.6,286.11075,282.2518,0.28606662,0.5671403,2.7137105,0.57014096,57.2
WV,2004,11,30.80666666666666,110.14999999999999,22.333333333333332,255.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,281.18494,276.62125,0.41464117,0.3063258,1.7506618,0.5616213,1467.7
WV,2004,12,6.906666666666666,80.71666666666667,-68.66666666666667,264.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,274.5719,268.9737,1.2962835,0.5897989,1.4676915,0.55866504,23.1
WV,2005,1,29.113333333333333,39.64333333333334,-15.0,216.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,274.2282,269.37427,0.78715545,0.28526723,1.401148,0.5579791,34.5
WV,2005,2,19.243333333333336,38.81,3.3333333333333335,220.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,274.77408,269.63385,0.66878194,0.1812315,1.454218,0.558275,34.4
WV,2005,3,20.28,35.663333333333334,-26.0,255.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,275.78226,270.46594,1.056257,-0.044153422,1.6997913,0.5606239,267.4
WV,2005,4,16.913333333333334,34.14666666666667,-20.0,274.0,460,24038,192,24230,0.07400000000000001,44.6,284.36877,277.85037,0.5603229,0.3114931,2.414966,0.5667393,6193.4
WV,2005,5,22.266666666666666,31.906666666666666,-13.0,274.0,460,24038,192,24230,0.07400000000000001,44.6,286.5685,281.2275,0.59502214,-0.16010547,4.061943,0.58089316,235.0
WV,2005,6,9.36,28.22,66.66666666666667,344.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,294.41196,288.4719,0.07402125,0.66813785,4.8061666,0.58845687,4.8
WV,2005,7,41.733333333333334,55.56,124.0,359.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,296.155,292.02737,0.3024781,0.47623926,4.8407974,0.58872354,8.1
WV,2005,8,27.626666666666665,48.906666666666666,77.66666666666667,355.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,296.18982,291.1436,0.04524638,0.532723,4.782413,0.58817905,9.3
WV,2005,9,19.349999999999998,39.483333333333334,48.333333333333336,335.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,293.20786,286.8718,-0.090476155,0.33559933,4.3155646,0.58403385,48.4
WV,2005,10,19.813333333333333,26.336666666666662,-9.333333333333334,283.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,286.09854,281.6637,0.4028358,-0.14213634,2.7137105,0.57014096,32.1
WV,2005,11,19.343333333333334,33.26,-53.666666666666664,277.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,280.51175,274.2699,1.0293477,0.88839823,1.7506618,0.5616213,8104.4
WV,2005,12,8.186666666666667,28.923333333333336,-39.0,187.0,460,24038,192,24230,0.07400000000000001,44.6,271.99817,266.92642,1.125966,0.3639929,1.4676915,0.55866504,464.7
WV,2006,1,23.95,10.956666666666665,-22.0,153.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,277.08707,272.09048,1.1526008,0.70939034,1.401148,0.5579791,189.4
WV,2006,2,6.276666666666666,30.393333333333334,-70.66666666666667,198.0,460,24038,192,24230,0.07400000000000001,44.6,273.2927,266.1915,1.6480066,0.1982162,1.454218,0.558275,2669.6
WV,2006,3,6.846666666666667,38.92666666666667,-48.0,283.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,278.19498,271.45786,1.0993878,-0.17230746,1.6997913,0.5606239,3903.7
WV,2006,4,30.430000000000003,45.73666666666667,-7.333333333333333,305.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,285.6781,279.09665,0.69405514,0.10296656,2.414966,0.5667393,2850.7
WV,2006,5,16.406666666666666,33.51,-13.333333333333334,276.0,460,24038,192,24230,0.07400000000000001,44.6,287.155,282.23453,0.69948053,0.37190694,4.061943,0.58089316,225.85
WV,2006,6,20.39333333333333,37.96333333333333,76.0,320.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,292.24066,287.60104,0.56112117,-0.10546307,4.8061666,0.58845687,11.7
WV,2006,7,32.559999999999995,42.586666666666666,94.33333333333333,322.0,460,24038,192,24230,0.07400000000000001,44.6,295.57364,291.1673,0.6312359,0.57720435,4.8407974,0.58872354,1.7
WV,2006,8,22.206666666666667,46.53,76.0,355.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,295.90845,290.69733,0.11961402,0.31754932,4.782413,0.58817905,17.7
WV,2006,9,38.99333333333333,33.81,26.0,322.0,460,24038,192,24230,0.07400000000000001,44.6,289.36197,285.75983,0.2875948,0.44144523,4.3155646,0.58403385,1.0
WV,2006,10,37.973333333333336,19.186666666666667,-7.666666666666667,233.0,460,24038,192,24230,0.07400000000000001,44.6,283.7518,279.07074,0.8747295,0.4927364,2.7137105,0.57014096,109.05
WV,2006,11,39.81666666666667,20.083333333333332,-68.66666666666667,246.33333333333334,460,24038,192,24230,0.07400000000000001,44.6,280.4003,275.91455,0.27318558,0.16563465,1.7506618,0.5616213,2023.3
WV,2006,12,19.349999999999998,30.26,-51.666666666666664,250.0,460,24038,192,24230,0.07400000000000001,44.6,277.25165,271.39258,0.88685423,0.7871314,1.4676915,0.55866504,4148.7
WV,2007,1,13.273333333333332,22.75,-54.0,188.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,274.89795,269.60077,1.6631818,0.5309861,1.401148,0.5579791,1.2
WV,2007,2,3.9933333333333336,22.7,-40.666666666666664,164.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,268.48898,262.2817,1.5332384,0.04162672,1.454218,0.558275,91.3
WV,2007,3,12.969999999999999,33.723333333333336,-31.333333333333332,262.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,280.7706,274.318,0.86480695,0.43715617,1.6997913,0.5606239,2452.85
WV,2007,4,17.053333333333335,30.386666666666667,-29.666666666666668,274.0,460,24038,192,24230,0.07400000000000001,44.6,282.40164,276.3299,1.4355102,-0.027487848,2.414966,0.5667393,754.7
WV,2007,5,21.856666666666666,40.49666666666666,20.666666666666668,315.0,460,24038,192,24230,0.07400000000000001,44.6,290.42572,283.80518,0.044327226,0.24877506,4.061943,0.58089316,251.7
WV,2007,6,19.38,35.67666666666667,66.66666666666667,350.0,460,24038,192,24230,0.07400000000000001,44.6,293.93863,287.60345,0.3645004,0.11609857,4.8061666,0.58845687,316.2
WV,2007,7,19.36,38.95666666666667,83.33333333333333,344.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,294.24982,288.81778,0.4316853,0.3019569,4.8407974,0.58872354,70.5
WV,2007,8,28.69666666666667,53.36333333333334,107.66666666666667,379.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,297.258,291.1305,0.34507608,0.22768609,4.782413,0.58817905,60.1
WV,2007,9,16.613333333333333,36.73666666666667,48.333333333333336,315.0,460,24038,192,24230,0.07400000000000001,44.6,293.3754,286.31754,-0.08332341,0.48530895,4.3155646,0.58403385,427.64
WV,2007,10,18.636666666666667,34.91,-14.666666666666666,329.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,288.98486,282.409,0.1795618,0.68475294,2.7137105,0.57014096,1590.1
WV,2007,11,17.14,21.590000000000003,-74.0,263.0,460,24038,192,24230,0.07400000000000001,44.6,279.31,273.82162,1.1869438,0.45399076,1.7506618,0.5616213,593.7
WV,2007,12,20.01,20.096666666666668,-35.0,215.0,460,24038,192,24230,0.07400000000000001,44.6,276.08063,272.186,0.6924462,0.62755173,1.4676915,0.55866504,909.7
WV,2008,1,3.856666666666667,35.50333333333334,-55.666666666666664,211.0,460,24038,192,24230,0.07400000000000001,44.6,272.90817,266.3929,1.2485867,0.7086725,1.401148,0.5579791,45.4
WV,2008,2,16.576666666666668,46.949999999999996,-52.0,227.66666666666666,460,24038,192,24230,0.07400000000000001,44.6,274.38754,268.96887,1.207205,0.66493106,1.4562554,0.5582964,977.4
WV,2008,3,31.186666666666667,32.75333333333334,-46.333333333333336,263.0,460,24038,192,24230,0.07400000000000001,44.6,278.39987,272.42667,0.8151016,0.4413736,1.7006497,0.56063807,3069.55
WV,2008,4,15.893333333333336,26.24666666666667,-46.333333333333336,264.6666666666667,460,24038,192,24230,0.07400000000000001,44.6,284.88736,279.46332,0.11370045,0.4850851,2.414966,0.5667393,4203.85
WV,2008,5,23.30666666666667,28.61,-20.666666666666668,257.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,287.11212,282.43906,0.846194,0.32259086,4.061943,0.58089316,1080.6
WV,2008,6,35.88666666666666,46.77333333333333,79.66666666666667,307.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,293.90903,289.15625,0.95788985,0.741047,4.8061666,0.58845687,1.8
WV,2008,7,33.38,41.333333333333336,87.0,309.3333333333333,460,24038,192,24230,0.07400000000000001,44.6,294.64264,289.9128,0.5681852,0.47822088,4.8407974,0.58872354,3.7
WV,2008,8,39.75666666666667,46.42666666666667,50.0,337.0,460,24038,192,24230,0.07400000000000001,44.6,293.50214,288.3044,0.006360217,0.14600272,4.782413,0.58817905,43.3
